,trading_day,component,lag_length,aic
99,290,100.0,1.0,-0.4796966766506393
0,291,1.0,2.0,-0.46851310468334095
1,291,2.0,1.0,-0.4612947755912698
2,291,3.0,1.0,-0.42325743096009044
3,291,4.0,1.0,-0.4360711909670243
4,291,5.0,1.0,-0.3660483047541714
5,291,6.0,5.0,-0.4184889321362728
6,291,7.0,4.0,-0.48116743592523564
7,291,8.0,2.0,-0.5630095176902902
8,291,9.0,3.0,-0.46832505702519106
9,291,10.0,2.0,-0.568046872671674
10,291,11.0,1.0,-0.4635994998726116
11,291,12.0,1.0,-0.5172669485020179
12,291,13.0,1.0,-0.4198064631993742
13,291,14.0,1.0,-0.5041104806457856
14,291,15.0,1.0,-0.45476890448060653
15,291,16.0,3.0,-0.41935621157436387
16,291,17.0,2.0,-0.5211806889678543
17,291,18.0,1.0,-0.4318470893469619
18,291,19.0,1.0,-0.294743037445457
19,291,20.0,1.0,-0.46089608297007306
20,291,21.0,2.0,-0.4368298197773125
21,291,22.0,8.0,-0.4973453097489965
22,291,23.0,1.0,-0.4009797911835604
23,291,24.0,1.0,-0.5397476849715181
24,291,25.0,3.0,-0.5264577029846393
25,291,26.0,1.0,-0.5016323762587582
26,291,27.0,2.0,-0.5292018266447672
27,291,28.0,3.0,-0.38696637273544726
28,291,29.0,2.0,-0.322053336697677
29,291,30.0,1.0,-0.5137292439352972
30,291,31.0,2.0,-0.5321670163486832
31,291,32.0,1.0,-0.48599410348548944
32,291,33.0,1.0,-0.5173336034713714
33,291,34.0,1.0,-0.5000291114797342
34,291,35.0,1.0,-0.5415915739063997
35,291,36.0,1.0,-0.5406517444229141
36,291,37.0,1.0,-0.4794365213669246
37,291,38.0,1.0,-0.5331885156254499
38,291,39.0,1.0,-0.48242748615595465
39,291,40.0,1.0,-0.5222192819047622
40,291,41.0,1.0,-0.4958769306641462
41,291,42.0,2.0,-0.4105311828010453
42,291,43.0,1.0,-0.5028644214773753
43,291,44.0,3.0,-0.5195391996991918
44,291,45.0,1.0,-0.3531010293191827
45,291,46.0,1.0,-0.5096631835696862
46,291,47.0,1.0,-0.4875923157954808
47,291,48.0,3.0,-0.5206095920575666
48,291,49.0,2.0,-0.5555103030435522
49,291,50.0,6.0,-0.46976286623015295
50,291,51.0,1.0,-0.5254025120704465
51,291,52.0,2.0,-0.4810864809909503
52,291,53.0,4.0,-0.5600461842392714
53,291,54.0,1.0,-0.41735727937458345
54,291,55.0,1.0,-0.397776333776262
55,291,56.0,1.0,-0.4819555087224112
56,291,57.0,1.0,-0.6077252529543726
57,291,58.0,7.0,-0.5470653824641056
58,291,59.0,1.0,-0.43676309072303693
59,291,60.0,1.0,-0.5291741157373661
60,291,61.0,1.0,-0.4689428747962258
61,291,62.0,3.0,-0.4615404365725208
62,291,63.0,1.0,-0.5733203456175014
63,291,64.0,1.0,-0.5479302991795894
64,291,65.0,1.0,-0.5211585067586995
65,291,66.0,2.0,-0.5511369637855957
66,291,67.0,1.0,-0.48401605026383365
67,291,68.0,15.0,-0.6182324154786112
68,291,69.0,4.0,-0.3925432407308225
69,291,70.0,2.0,-0.39659302574571087
70,291,71.0,1.0,-0.47449816330639755
71,291,72.0,2.0,-0.5353257804843335
72,291,73.0,1.0,-0.45686783779445983
73,291,74.0,1.0,-0.4299002041075589
74,291,75.0,2.0,-0.3971074497787782
75,291,76.0,1.0,-0.5084526443189442
76,291,77.0,1.0,-0.44354497121748265
77,291,78.0,1.0,-0.5237317862613452
78,291,79.0,1.0,-0.40749949322798384
79,291,80.0,1.0,-0.3509820435792692
80,291,81.0,1.0,-0.511441742533804
81,291,82.0,1.0,-0.4926596707384896
82,291,83.0,2.0,-0.5349541775666458
83,291,84.0,1.0,-0.5567247044951231
84,291,85.0,3.0,-0.4702696538384346
85,291,86.0,1.0,-0.6071309391503819
86,291,87.0,1.0,-0.5326175764644779
87,291,88.0,1.0,-0.45944420370839545
88,291,89.0,3.0,-0.47246322835820515
89,291,90.0,1.0,-0.4832966007464118
90,291,91.0,1.0,-0.4888713324499515
91,291,92.0,1.0,-0.42395911425376875
92,291,93.0,1.0,-0.5119820051801087
93,291,94.0,2.0,-0.4256857196046888
94,291,95.0,1.0,-0.43294847873913667
95,291,96.0,1.0,-0.4340003160476172
96,291,97.0,1.0,-0.40712423523310176
97,291,98.0,1.0,-0.4618069174752145
98,291,99.0,1.0,-0.46753988320946155
99,291,100.0,5.0,-0.37706964885022404
0,292,1.0,1.0,-0.46820466712113373
1,292,2.0,5.0,-0.44563909279042313
2,292,3.0,1.0,-0.5185648598277766
3,292,4.0,1.0,-0.4457178866128187
4,292,5.0,2.0,-0.5213409826556782
5,292,6.0,3.0,-0.5392392424706622
