,trading_day,component,lag_length,aic
70,273,71.0,1.0,-7.5653682180815744
71,273,72.0,3.0,-7.570111646898912
72,273,73.0,4.0,-7.619325802311645
73,273,74.0,5.0,-7.594221227749089
74,273,75.0,1.0,-7.613646325917881
75,273,76.0,1.0,-7.6232523218947685
76,273,77.0,6.0,-7.645696495450587
77,273,78.0,1.0,-7.638790951580424
78,273,79.0,1.0,-7.652350007339301
79,273,80.0,1.0,-7.665748820242538
80,273,81.0,2.0,-7.703658607708291
81,273,82.0,12.0,-7.707835156628826
82,273,83.0,7.0,-7.735624230788113
83,273,84.0,1.0,-7.734497586958794
84,273,85.0,1.0,-7.7455927736395385
85,273,86.0,1.0,-7.7571417858450715
86,273,87.0,2.0,-7.783088736867134
87,273,88.0,1.0,-7.791017275977514
88,273,89.0,1.0,-7.797729836415443
89,273,90.0,6.0,-7.822521587985809
90,273,91.0,3.0,-7.832106755272413
91,273,92.0,1.0,-7.8447278313118725
92,273,93.0,1.0,-7.863595819860664
93,273,94.0,1.0,-7.878466779221863
94,273,95.0,1.0,-7.8866022020921225
95,273,96.0,1.0,-7.8935320780487785
96,273,97.0,1.0,-7.908657349684852
97,273,98.0,1.0,-7.9193505299495355
98,273,99.0,2.0,-7.933316607912534
99,273,100.0,2.0,-7.9984740194405965
0,274,1.0,8.0,-3.2820293744996674
1,274,2.0,5.0,-5.567003694417082
2,274,3.0,1.0,-5.802882389174372
3,274,4.0,9.0,-5.9948207797496185
4,274,5.0,1.0,-6.007382108855568
5,274,6.0,14.0,-6.120005504793208
6,274,7.0,1.0,-6.110413871561536
7,274,8.0,5.0,-6.3236728582752155
8,274,9.0,1.0,-6.2902516500981855
9,274,10.0,14.0,-6.502494645005575
10,274,11.0,8.0,-6.43051350560371
11,274,12.0,1.0,-6.414261233770068
12,274,13.0,6.0,-6.467191881237932
13,274,14.0,1.0,-6.496286778897234
14,274,15.0,1.0,-6.517183781168874
15,274,16.0,1.0,-6.5252998999396485
16,274,17.0,1.0,-6.648917700403543
17,274,18.0,1.0,-6.593760721399805
18,274,19.0,1.0,-6.622777355647917
19,274,20.0,1.0,-6.652271425320985
20,274,21.0,1.0,-6.68944556969683
21,274,22.0,3.0,-6.74979135184686
22,274,23.0,4.0,-6.844335600476002
23,274,24.0,1.0,-6.75024618192893
24,274,25.0,1.0,-6.838176223811363
25,274,26.0,1.0,-6.798793722328541
26,274,27.0,1.0,-6.840516858227537
27,274,28.0,1.0,-6.890546307864626
28,274,29.0,1.0,-6.854837714821694
29,274,30.0,4.0,-6.9065441406724855
30,274,31.0,1.0,-6.9035955361179075
31,274,32.0,2.0,-6.934406369079827
32,274,33.0,2.0,-6.962703156039694
33,274,34.0,3.0,-6.962898710060064
34,274,35.0,8.0,-7.028114045774013
35,274,36.0,4.0,-6.992465570278211
36,274,37.0,1.0,-7.025317252592087
37,274,38.0,1.0,-7.0446960258169025
38,274,39.0,2.0,-7.067285362280165
39,274,40.0,1.0,-7.1053869164668155
40,274,41.0,1.0,-7.0986174263179285
41,274,42.0,4.0,-7.143471495800267
42,274,43.0,1.0,-7.140350305892467
43,274,44.0,1.0,-7.177342247680701
44,274,45.0,1.0,-7.1792598893515756
45,274,46.0,6.0,-7.200233630137182
46,274,47.0,2.0,-7.235342187672671
47,274,48.0,1.0,-7.238169052813027
48,274,49.0,6.0,-7.254502468007101
49,274,50.0,2.0,-7.249701369243059
50,274,51.0,1.0,-7.272991239033971
51,274,52.0,5.0,-7.306889210509818
52,274,53.0,1.0,-7.321382883053035
53,274,54.0,2.0,-7.3525438900956
54,274,55.0,1.0,-7.34556343768424
55,274,56.0,2.0,-7.366351045051627
56,274,57.0,1.0,-7.377694366721138
57,274,58.0,2.0,-7.39118328605367
58,274,59.0,1.0,-7.415723899404279
59,274,60.0,1.0,-7.414582593425312
60,274,61.0,7.0,-7.4675052641701996
61,274,62.0,1.0,-7.424608013149334
62,274,63.0,1.0,-7.4305605656528595
63,274,64.0,1.0,-7.47054760746696
64,274,65.0,1.0,-7.494885154546425
65,274,66.0,1.0,-7.482388632378971
66,274,67.0,1.0,-7.519947727653159
67,274,68.0,1.0,-7.5210316644958635
68,274,69.0,1.0,-7.532436730131339
